stream,ID,twi30agg,tpi30agg,accum30,vv30agg,vvsd30agg,npol30agg,NDVI_med,nppmmid30agg,deficitRS,cad30RS,decid30RS,Green_med,NIR_med,cpg30precip,NHDPlus,utm1,utm2,lon,Class,spatial_cluster80,spatial_cluster40,sb_med
X2,9772,7.94993305206299,-2.46686458587646,17505.92578125,-8.48126983642578,2.01741409301758,0.245759829878807,0.777598917484283,6949.1552734375,247,-5.92603063583374,0.193579584360123,367.970306396484,2088.90356445312,85438,1,173086.9562,556976.178400001,-115.322193303508,X2,97,64,6
X2,10316,7.24261426925659,-3.62920475006104,67654.7421875,-7.4560923576355,1.79010450839996,0.304896920919418,0.661744594573975,5474.59716796875,261,-5.11017179489136,0.144474849104881,491.402923583984,2182.91748046875,83893,1,171013.256100001,567744.975299999,-115.361335088783,X2,25,131,5
X2,7326,7.90909194946289,-2.31148266792297,25106.478515625,-8.59798049926758,1.58971357345581,0.235616445541382,0.704092860221863,6118.37158203125,230,-4.47163677215576,0.0935108363628387,377.024963378906,1734.47155761719,114572,1,154216.701400001,542366.3836,-115.563149514104,X2,35,213,1
X2,6803,5.06846380233765,-9.97075748443604,9098.6435546875,-9.79654312133789,7.03112888336182,-0.939681529998779,0.547220587730408,5563.5576171875,350,-3.58487367630005,0.12243540585041,507.873809814453,1700.91015625,78543,1,176283.450300001,536566.0623,-115.25833834561,X2,33,179,4
X2,7879,8.11177539825439,-1.30276155471802,103032.4921875,-8.82768726348877,1.76361787319183,0.259185999631882,0.697569310665131,5437.94677734375,326,-5.75333118438721,0.13341848552227,373.334991455078,1669.02880859375,69744,2,189070.0233,542000.462300001,-115.090426010804,X2,17,210,6
X2,8211,8.54325771331787,-4.01291227340698,19441.7578125,-9.23363971710205,1.70737028121948,0.246635124087334,0.737226366996765,6217.90185546875,310,-7.67712020874023,0.359068661928177,469.709747314453,2451.64379882812,67820,1,177132.5263,544558.681299999,-115.254804217454,X2,49,141,3
X2,4498,9.0408935546875,-1.59335660934448,5966.90576171875,-9.35642910003662,2.00990867614746,0.250452429056168,0.761216819286346,4232.59765625,255,-5.69139432907104,0.253104448318481,455.125518798828,2800.51000976562,93583,1,160982.204600001,525028.380100001,-115.453605103991,X2,64,1,7
X2,4693,9.01540756225586,-0.311591267585754,3269.84985351562,-7.70768928527832,2.01615023612976,0.279724210500717,0.576803267002106,1992.98657226562,385,-9.30784130096436,0.0796777158975601,657.736694335938,2375.2431640625,67439,1,208869.3916,522186.4318,-114.803696452105,X2,99,36,4
X2,6779,11.7723951339722,-3.45298933982849,50783.109375,-7.87417507171631,1.79033374786377,0.29400509595871,0.749514162540436,7215.89501953125,213,-6.28193235397339,0.119859978556633,323.202331542969,1976.45812988281,125244,1,182121.469000001,535872.5043,-115.17859683151801,X2,106,209,5
X2,8533,10.7439584732056,-2.60439729690552,41280.671875,-9.98558521270752,1.88386297225952,0.21729339659214,0.669631898403168,3417.8310546875,316,-6.99337577819824,0.27285280823707603,423.69189453125,1767.11999511719,78862,1,184787.7432,545199.7217,-115.151616749786,X2,80,92,4
X2,6681,11.1627416610718,-2.16166186332703,60831.1484375,-6.72154855728149,2.08185529708862,0.318355917930603,0.769269526004791,6770.23046875,270,-5.49868440628052,0.12126886099577,424.516479492188,2339.70068359375,111618,1,185536.9904,534847.127699999,-115.131343569266,X2,32,102,8
X2,8894,8.17940139770508,-4.996826171875,29820.837890625,-6.69688606262207,2.10741472244263,0.33367982506752,0.754821419715881,6075.5380859375,238,-6.02580261230469,0.0964358150959015,440.575836181641,2416.61865234375,111815,1,159684.826400001,549574.8566,-115.496557208531,X2,94,159,8
X2,4670,4.85949373245239,-1.07276749610901,2593.46875,-8.59323120117188,1.56450200080872,0.258460432291031,0.701925218105316,5151.5810546875,245,-4.07934093475342,0.294814676046371,351.773803710938,1521.69299316406,72375,1,210940.7556,521859.907199999,-114.775396319731,X2,104,155,4
X2,7649,11.6252269744873,-1.95914030075073,16551.0703125,-8.82262992858887,2.33775687217712,0.269447207450867,0.65352475643158,5548.38525390625,333,-10.3047037124634,0.0678134858608246,419.387512207031,1608.03125,69439,1,160421.450300001,543559.0338,-115.480323292998,X2,53,62,10
X2,6656,9.44165515899658,-6.77469873428345,6875.71728515625,-6.7590537071228,3.01867532730103,0.353249281644821,0.781975388526917,8073.1806640625,335,-6.45946645736694,0.0549988187849522,405.651733398438,2407.6640625,76112,2,166367.506899999,536521.005899999,-115.392549005333,X2,37,203,3
X2,8680,7.38973188400269,-0.931382894515991,878.717102050781,-9.37733459472656,1.77706897258759,0.257858484983444,0.620539903640747,5520.4892578125,302,-2.65113759040833,0.134633302688599,508.938903808594,2042.21142578125,78954,1,164262.691299999,547839.718599999,-115.432665784277,X2,57,144,1
X2,7583,7.91807508468628,-0.944525837898254,3449.58618164062,-9.80062294006348,3.04626154899597,0.251339435577393,0.677575469017029,5954.24169921875,223,-2.11411881446838,0.230508744716644,354.941223144531,1595.28039550781,80601,1,179097.8989,541388.962099999,-115.225006605288,X2,101,205,3
X2,8242,8.36195182800293,-0.550150573253632,183817.46875,-8.22785663604736,1.53242814540863,0.279872238636017,0.734372317790985,5562.45166015625,406,-10.1320724487305,0.167813584208488,407.509399414062,1956.82788085938,59627,2,207195.4892,541794.700200001,-114.844432267091,X2,73,11,6
X2,5292,10.420859336853,-3.67234969139099,13263.34375,-8.1167688369751,1.57447993755341,0.273185044527054,0.751196026802063,7216.08251953125,254,-2.60930871963501,0.201801404356956,357.478729248047,1926.80493164062,67169,0,171737.002900001,528069.3266,-115.311350866685,X2,86,57,9
X2,9314,9.48346328735352,-6.67506217956543,50740.875,-8.21504783630371,2.3956344127655,0.301520138978958,0.72666335105896,6854.708984375,229,-3.92384004592896,0.0603096708655357,406.924682617188,2065.78784179688,128460,1,157682.191299999,552631.172800001,-115.526918836692,X2,24,132,8
X2,10530,8.49969673156738,-6.5355224609375,9891.4765625,-6.99299001693726,2.17353630065918,0.306570678949356,0.614695429801941,2321.21166992188,271,-3.18772220611572,0.157563596963882,582.976806640625,2358.63354492188,79433,1,173706.7894,570281.3715,-115.327241297151,X2,36,154,5
X2,4649,8.47886371612549,-0.638861775398254,176010.640625,-9.50058174133301,1.91883528232574,0.234664708375931,0.735474824905396,6065.31982421875,292,-9.76274585723877,0.18203991651535,438.14306640625,2194.9736328125,91241,2,159156.102,526788.2908,-115.480091399713,X2,83,111,7
X2,9658,4.13315677642822,-0.141452372074127,17713.26171875,-4.7482385635376,5.4619255065918,0.505128502845764,0.697609305381775,5378.39013671875,413,-11.0755987167358,0.00375722767785192,488.847595214844,2207.16235351562,44088,1,177689.0001,553616.4662,-115.256297986575,X2,105,82,10
X2,6191,7.90477752685547,-2.32085514068604,17154.181640625,-8.55887794494629,2.60453915596008,0.261570870876312,0.718812167644501,6401.31396484375,296,-5.0348539352417,0.151638343930244,368.642333984375,1712.8271484375,91536,1,158027.2194,533592.4848,-115.502402030798,X2,6,202,4
X2,5321,7.54007482528687,-2.22661685943604,16630.822265625,-7.2487154006958,2.07264089584351,0.331464618444443,0.733138144016266,6399.408203125,276,-6.75073528289795,0.172227337956429,323.365325927734,1622.73425292969,87748,1,158723.782400001,529419.67,-115.488655954162,X2,83,125,4
X2,5803,9.00689697265625,-1.56513130664825,1848.03894042969,-8.69325351715088,1.50380229949951,0.251378297805786,0.734779477119446,6475.5576171875,217,-4.43829202651978,0.229217618703842,332.430969238281,1577.17175292969,90392,1,156291.4109,531836.1998,-115.524053102112,X2,98,162,4
X2,4835,10.6427240371704,-0.210693359375,35333.95703125,-10.340690612793,1.60886466503143,0.220506712794304,0.65526270866394,2323.56811523438,359,-11.2521820068359,0.353574931621552,634.708129882812,2699.91772460938,65072,1,188678.185900001,524663.023800001,-115.078973045096,X2,46,89,1
X2,6355,6.65223979949951,-5.37653255462646,51153.96875,-5.58785247802734,3.9093930721283,0.469095379114151,0.72208571434021,6579.20654296875,277,-4.79422330856323,0.182777792215347,432.684265136719,2114.52294921875,70892,1,167635.8814,534116.823999999,-115.372933751811,X2,66,152,5
X2,7154,8.09574604034424,-2.51040315628052,247567.390625,-8.14669132232666,1.73802649974823,0.291283249855042,0.705392897129059,6760.22021484375,256,-6.666175365448,0.257612228393555,359.820159912109,1623.90087890625,100916,2,182404.9572,538395.051999999,-115.17723734847,X2,27,201,5
X2,10219,8.99735069274902,-4.46142578125,14311.8310546875,-8.48305225372314,1.60847771167755,0.259140729904175,0.726299166679382,5926.6416015625,200,-3.27388525009155,0.287632346153259,342.511810302734,1616.05847167969,81725,1,174321.845100001,566169.5294,-115.314701123181,X2,55,190,2
X2,8204,10.5647869110107,-2.86033797264099,47375.875,-7.82873630523682,1.8186069726944,0.301332086324692,0.729166626930237,6082.294921875,293,-7.02004623413086,0.225794658064842,346.196990966797,1622.6640625,88837,1,185223.671499999,543747.518999999,-115.144282247886,X2,32,58,4
X2,10030,10.3594923019409,-5.59697818756104,20585.841796875,-6.92485809326172,2.23434352874756,0.323833853006363,0.720072448253632,5284.28759765625,359,-4.14026832580566,0.247498989105225,407.977294921875,1831.23400878906,66315,1,178442.5275,560732.325200001,-115.253172862231,X2,85,42,7
X2,8513,8.80574607849121,-3.24461531639099,73474.7890625,-8.46790981292725,1.8780003786087,0.258258014917374,0.732224404811859,6509.87255859375,322,-4.0995659828186,0.194851294159889,377.886322021484,1882.22961425781,84094,2,180071.7382,545561.3399,-115.215940362791,X2,31,172,3
X2,7519,10.8228826522827,-1.15772843360901,134285.5,-8.01451301574707,1.5585618019104,0.304647445678711,0.717333018779755,5358.21240234375,363,-7.98928022384644,0.0765723511576653,367.585083007812,1655.73254394531,61108,2,194396.3182,539360.709100001,-115.015682329248,X2,50,120,7
X2,7838,9.12284183502197,-1.13118493556976,1047.82177734375,-7.4519190788269,1.90618932247162,0.245248347520828,0.630390822887421,2251.3955078125,327,-5.88253736495972,0.212623924016953,680.573791503906,2835.63940429688,80589,0,187940.449200001,541959.3237,-115.105700822556,X2,4,187,4
X2,5177,9.16261959075928,-0.13407389819622,441.879119873047,-8.77302360534668,1.62213826179504,0.235331416130066,0.699444532394409,6577.86328125,263,-9.80979633331299,0.202115759253502,381.753570556641,1773.31713867188,82702,2,166355.490700001,528134.4844,-115.384169473852,X2,37,66,8
X2,8009,9.2104663848877,-2.90560579299927,32024.53125,-8.67160034179688,1.52460885047913,0.243260368704796,0.736761569976807,6638.01953125,289,-7.63123607635498,0.26651006937027,331.900390625,1720.73474121094,68209,2,165114.7774,544952.4583,-115.4181450388,X2,92,169,1
X2,8755,9.03670120239258,-3.01725268363953,8263.9326171875,-6.03707790374756,3.57967662811279,0.364382684230804,0.704941749572754,6014.5166015625,290,-3.34147143363953,0.299472391605377,466.323547363281,2169.67749023438,70558,1,170547.056,547657.721100001,-115.34723774101,X2,14,167,2
X2,7605,8.70087432861328,-1.23581266403198,1907.73596191406,-8.82139587402344,2.70822310447693,0.245712131261826,0.707485556602478,6268.9677734375,250,-2.17746520042419,0.201934576034546,393.377960205078,1812.08996582031,79300,1,178933.2348,541562.8279,-115.227410915197,X2,101,205,3
X2,5763,11.2486028671265,-1.44345426559448,12691.4111328125,-9.34079074859619,1.47096824645996,0.203031212091446,0.702908396720886,3331.35522460938,276,-6.07344150543213,0.147077649831772,528.033874511719,2753.31396484375,90621,1,161465.744899999,531118.0944,-115.453335584179,X2,15,177,5
X2,5550,8.73629760742188,-1.96183264255524,5569.05810546875,-10.6578054428101,2.2956223487854,0.229687616229057,0.670360565185547,3650.63916015625,267,-5.49206399917603,0.239325568079948,463.019104003906,2046.80407714844,82921,1,166007.776900001,529556.857799999,-115.39031808321,X2,1,10,5
X2,4854,6.52917766571045,-3.22856998443604,2302.31298828125,-8.42692565917969,1.93043088912964,0.267666459083557,0.693843603134155,6006.26025390625,311,-4.69152927398682,0.207783192396164,406.936920166016,1848.41125488281,65346,0,172538.692,526266.452199999,-115.298704794295,X2,110,189,9
X2,8864,7.12438726425171,-3.99617505073547,1625.84631347656,-7.7709698677063,2.96426725387573,0.299219131469727,0.630291283130646,4838.654296875,170,-2.11575889587402,0.188284024596214,479.173614501953,2061.05102539062,107045,0,159075.0571,549434.680299999,-115.504683057394,X2,83,111,8
X2,7121,7.66710662841797,-1.66216361522675,35130.32421875,-7.28962659835815,2.42951464653015,0.333888322114944,0.706016063690186,6691.4111328125,215,-3.44691586494446,0.242127195000648,418.260559082031,1895.61743164062,110860,1,181260.3046,538167.164799999,-115.192519673102,X2,8,168,5
X2,4678,9.31704807281494,-1.62087678909302,4536.00830078125,-8.18803977966309,1.60639631748199,0.281081259250641,0.717783331871033,6741.85693359375,256,-7.46357727050781,0.163136452436447,319.520568847656,1467.92907714844,89281,1,159947.7555,526847.088300001,-115.469454731594,X2,38,135,7
X2,10507,9.30799293518066,-4.02988004684448,15522.3740234375,-9.19575786590576,2.04219508171082,0.244375824928284,0.670057475566864,5268.2998046875,315,-3.96711754798889,0.121022522449493,468.751800537109,1989.26525878906,73961,1,174625.544600001,569912.5211,-115.314354959068,X2,100,76,5
X2,6146,7.79272079467773,-6.3327431678772,4017.21801757812,-8.56242847442627,2.35939645767212,0.256295919418335,0.721744954586029,6070.3486328125,283,-7.60744380950928,0.392664194107056,364.724884033203,1697.19885253906,56518,1,170581.878,532181.063200001,-115.331112325288,X2,14,167,6
X2,7246,8.96566390991211,-2.18519425392151,15891.455078125,-8.33206462860107,2.21775913238525,0.285801768302917,0.753059446811676,6322.3935546875,254,-3.87713646888733,0.186894550919533,404.696044921875,2185.8935546875,84238,1,162824.140799999,541014.139799999,-115.44513922585,X2,40,193,2
X2,10537,10.2746124267578,-3.31639266014099,22303.48046875,-7.46154689788818,1.80267405509949,0.299398958683014,0.675008475780487,4597.8232421875,319,-3.48466348648071,0.244957134127617,451.26708984375,1962.53112792969,69098,2,176601.191,570131.337099999,-115.287669130943,X2,33,179,6
X2,9874,7.72936248779297,-1.22896325588226,12732.1142578125,-7.27828788757324,1.84912538528442,0.318331062793732,0.674937665462494,5050.927734375,213,-2.4066801071167,0.126147538423538,465.628753662109,2045.40625,100375,1,171259.8935,558085.387399999,-115.348145329929,X2,19,90,6
X2,9298,9.75714111328125,-1.07938635349274,4102.23681640625,-7.85879278182983,1.89354181289673,0.292357116937637,0.691754937171936,5556.37548828125,288,-4.47722196578979,0.259445041418076,340.197540283203,1499.75061035156,63551,1,184052.0375,549835.2108,-115.166150707513,X2,12,34,1
X2,6017,8.81843852996826,-10.1965065002441,14793.6123046875,-8.24067115783691,3.36058616638184,0.281202703714371,0.721359133720398,6122.7021484375,270,-5.10696983337402,0.462660849094391,375.581329345703,1784.43322753906,56043,1,170625.4333,531453.499600001,-115.329789340627,X2,14,167,6
X2,5787,10.8934640884399,-1.11698400974274,45704.8515625,-7.96175289154053,1.70533812046051,0.288459777832031,0.726513803005219,6601.3828125,295,-6.79882717132568,0.136979103088379,333.84765625,1514.92102050781,91559,1,159468.7817,531459.553300001,-115.480693625821,X2,94,159,4
X2,4451,7.38822889328003,-0.441962361335754,1415.38415527344,-8.46438598632812,1.67213809490204,0.265568256378174,0.736400365829468,7144.3798828125,190,-6.54258155822754,0.304896056652069,312.803009033203,1477.29125976562,92283,1,159998.1973,524513.0242,-115.466366799898,X2,38,135,7
X2,7159,8.39160346984863,-3.96332454681396,116411.4453125,-8.74063110351562,1.63101327419281,0.2640480697155,0.712187647819519,5312.10107421875,283,-7.25501918792725,0.43483367562294,370.072418212891,1705.53271484375,87782,2,190732.485400001,537613.7015,-115.06365500555,X2,82,88,6
X2,5233,6.73896980285645,-5.80314111709595,3699.02587890625,-4.84761333465576,5.57727098464966,0.521567404270172,0.618071615695953,4977.07666015625,339,-6.06089544296265,0.386789917945862,599.695190429688,2388.49926757812,52093,1,174230.6218,527600.380999999,-115.277168028423,X2,55,83,9
X2,5901,10.6700429916382,-3.71495223045349,32931.953125,-8.80117130279541,1.68105697631836,0.25340610742569,0.701380550861359,6482.34765625,325,-8.25533390045166,0.309877872467041,338.228637695312,1728.44982910156,81165,1,184310.6754,529560.098999999,-115.142783706027,X2,70,134,8
X2,8885,8.24342060089111,-1.70332849025726,8107.9638671875,-6.50561714172363,3.28631854057312,0.361148416996002,0.74884307384491,6537.072265625,211,-3.32429623603821,0.144911840558052,367.403656005859,1872.51977539062,108093,0,159445.4745,549556.388900001,-115.499784945732,X2,94,159,8
X2,5243,10.4148607254028,-1.16997611522675,30735.12109375,-11.579005241394,2.2690794467926,0.20893619954586,0.67846804857254,5335.93603515625,300,-8.1944522857666,0.323278278112411,441.096221923828,2014.88220214844,81167,1,163822.717700001,528628.182700001,-115.418911828977,X2,57,220,7
X2,8993,9.702467918396,-2.43097591400146,7837.49169921875,-10.0086994171143,1.72641229629517,0.217923223972321,0.658219397068024,4007.34741210938,226,-3.06834483146667,0.327294170856476,456.883758544922,1898.34008789062,85791,1,178424.931700001,548168.5853,-115.240871846336,X2,85,42,3
